variant,benchmark,input_value,input_metric,phase,time_lo_s,time_mid_s,time_hi_s,units
vanilla,fibonacci,60,n,verify,0.042000,0.044000,0.045000,s
vanilla,fibonacci,62,n,decode,0.226000,0.229000,0.246000,s
vanilla,fibonacci,62,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,62,n,preprocess,2.647000,2.721000,2.794000,s
vanilla,fibonacci,62,n,prove,0.642000,0.647000,0.653000,s
vanilla,fibonacci,62,n,verify,0.044000,0.046000,0.047000,s
vanilla,fibonacci,64,n,decode,0.224000,0.229000,0.230000,s
vanilla,fibonacci,64,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,64,n,preprocess,2.635000,2.713000,2.775000,s
vanilla,fibonacci,64,n,prove,0.658000,0.663000,0.666000,s
vanilla,fibonacci,64,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,66,n,decode,0.222000,0.230000,0.233000,s
vanilla,fibonacci,66,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,66,n,preprocess,2.658000,2.706000,2.771000,s
vanilla,fibonacci,66,n,prove,0.658000,0.663000,0.667000,s
vanilla,fibonacci,66,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,68,n,decode,0.226000,0.230000,0.325000,s
vanilla,fibonacci,68,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,68,n,preprocess,2.660000,2.671000,2.800000,s
vanilla,fibonacci,68,n,prove,0.659000,0.665000,0.669000,s
vanilla,fibonacci,68,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,70,n,decode,0.227000,0.230000,0.234000,s
vanilla,fibonacci,70,n,trace,0.063000,0.063000,0.065000,s
vanilla,fibonacci,70,n,preprocess,2.644000,2.701000,2.825000,s
vanilla,fibonacci,70,n,prove,0.658000,0.664000,0.667000,s
vanilla,fibonacci,70,n,verify,0.043000,0.045000,0.046000,s
vanilla,fibonacci,72,n,decode,0.225000,0.230000,0.234000,s
vanilla,fibonacci,72,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,72,n,preprocess,2.662000,2.702000,2.785000,s
vanilla,fibonacci,72,n,prove,0.658000,0.660000,0.666000,s
vanilla,fibonacci,72,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,74,n,decode,0.227000,0.232000,0.246000,s
vanilla,fibonacci,74,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,74,n,preprocess,2.642000,2.695000,2.901000,s
vanilla,fibonacci,74,n,prove,0.659000,0.662000,0.665000,s
vanilla,fibonacci,74,n,verify,0.044000,0.045000,0.046000,s
vanilla,fibonacci,76,n,decode,0.226000,0.231000,0.234000,s
vanilla,fibonacci,76,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,76,n,preprocess,2.665000,2.720000,2.812000,s
vanilla,fibonacci,76,n,prove,0.656000,0.661000,0.664000,s
vanilla,fibonacci,76,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,78,n,decode,0.228000,0.232000,0.238000,s
vanilla,fibonacci,78,n,trace,0.062000,0.064000,0.064000,s
vanilla,fibonacci,78,n,preprocess,2.672000,2.707000,2.823000,s
vanilla,fibonacci,78,n,prove,0.659000,0.661000,0.664000,s
vanilla,fibonacci,78,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,80,n,decode,0.230000,0.231000,0.236000,s
vanilla,fibonacci,80,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,80,n,preprocess,2.682000,2.713000,2.794000,s
vanilla,fibonacci,80,n,prove,0.659000,0.663000,0.668000,s
vanilla,fibonacci,80,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,82,n,decode,0.228000,0.232000,0.234000,s
vanilla,fibonacci,82,n,trace,0.062000,0.064000,0.065000,s
vanilla,fibonacci,82,n,preprocess,2.678000,2.720000,2.838000,s
vanilla,fibonacci,82,n,prove,0.656000,0.662000,0.667000,s
vanilla,fibonacci,82,n,verify,0.044000,0.045000,0.048000,s
vanilla,fibonacci,84,n,decode,0.223000,0.229000,0.244000,s
vanilla,fibonacci,84,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,84,n,preprocess,2.639000,2.673000,2.742000,s
vanilla,fibonacci,84,n,prove,0.658000,0.660000,0.666000,s
vanilla,fibonacci,84,n,verify,0.043000,0.045000,0.046000,s
vanilla,fibonacci,86,n,decode,0.225000,0.229000,0.232000,s
vanilla,fibonacci,86,n,trace,0.062000,0.063000,0.065000,s
vanilla,fibonacci,86,n,preprocess,2.657000,2.689000,2.840000,s
vanilla,fibonacci,86,n,prove,0.657000,0.660000,0.666000,s
vanilla,fibonacci,86,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,88,n,decode,0.223000,0.226000,0.229000,s
vanilla,fibonacci,88,n,trace,0.061000,0.063000,0.068000,s
vanilla,fibonacci,88,n,preprocess,2.607000,2.652000,2.750000,s
vanilla,fibonacci,88,n,prove,0.655000,0.662000,0.664000,s
vanilla,fibonacci,88,n,verify,0.041000,0.044000,0.047000,s
vanilla,fibonacci,90,n,decode,0.227000,0.230000,0.235000,s
vanilla,fibonacci,90,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,90,n,preprocess,2.631000,2.700000,2.752000,s
vanilla,fibonacci,90,n,prove,0.658000,0.662000,0.667000,s
vanilla,fibonacci,90,n,verify,0.043000,0.045000,0.046000,s
vanilla,fibonacci,92,n,decode,0.225000,0.228000,0.234000,s
vanilla,fibonacci,92,n,trace,0.062000,0.062000,0.064000,s
vanilla,fibonacci,92,n,preprocess,2.651000,2.680000,2.771000,s
vanilla,fibonacci,92,n,prove,0.659000,0.662000,0.668000,s
vanilla,fibonacci,92,n,verify,0.045000,0.046000,0.048000,s
vanilla,fibonacci,94,n,decode,0.223000,0.228000,0.233000,s
vanilla,fibonacci,94,n,trace,0.061000,0.063000,0.063000,s
vanilla,fibonacci,94,n,preprocess,2.598000,2.678000,2.759000,s
vanilla,fibonacci,94,n,prove,0.658000,0.663000,0.666000,s
vanilla,fibonacci,94,n,verify,0.043000,0.044000,0.046000,s
vanilla,fibonacci,96,n,decode,0.226000,0.229000,0.243000,s
vanilla,fibonacci,96,n,trace,0.062000,0.063000,0.063000,s
vanilla,fibonacci,96,n,preprocess,2.626000,2.682000,2.899000,s
vanilla,fibonacci,96,n,prove,0.656000,0.663000,0.667000,s
vanilla,fibonacci,96,n,verify,0.044000,0.046000,0.047000,s
vanilla,fibonacci,98,n,decode,0.226000,0.228000,0.231000,s
vanilla,fibonacci,98,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,98,n,preprocess,2.611000,2.662000,2.817000,s
vanilla,fibonacci,98,n,prove,0.658000,0.662000,0.667000,s
vanilla,fibonacci,98,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,100,n,decode,0.226000,0.229000,0.236000,s
vanilla,fibonacci,100,n,trace,0.063000,0.063000,0.065000,s
vanilla,fibonacci,100,n,preprocess,2.643000,2.679000,2.802000,s
vanilla,fibonacci,100,n,prove,0.658000,0.662000,0.665000,s
vanilla,fibonacci,100,n,verify,0.044000,0.045000,0.048000,s
vanilla,fibonacci,105,n,decode,0.226000,0.229000,0.234000,s
vanilla,fibonacci,105,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,105,n,preprocess,2.617000,2.676000,2.838000,s
vanilla,fibonacci,105,n,prove,0.657000,0.663000,0.669000,s
vanilla,fibonacci,105,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,110,n,decode,0.226000,0.230000,0.233000,s
vanilla,fibonacci,110,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,110,n,preprocess,2.671000,2.710000,2.858000,s
vanilla,fibonacci,110,n,prove,0.660000,0.665000,0.672000,s
vanilla,fibonacci,110,n,verify,0.045000,0.045000,0.047000,s
vanilla,fibonacci,115,n,decode,0.227000,0.230000,0.250000,s
vanilla,fibonacci,115,n,trace,0.063000,0.063000,0.064000,s
vanilla,fibonacci,115,n,preprocess,2.664000,2.705000,2.831000,s
vanilla,fibonacci,115,n,prove,0.661000,0.664000,0.671000,s
vanilla,fibonacci,115,n,verify,0.045000,0.045000,0.047000,s
vanilla,fibonacci,120,n,decode,0.225000,0.229000,0.237000,s
vanilla,fibonacci,120,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,120,n,preprocess,2.652000,2.689000,2.820000,s
vanilla,fibonacci,120,n,prove,0.660000,0.664000,0.669000,s
vanilla,fibonacci,120,n,verify,0.044000,0.045000,0.049000,s
vanilla,fibonacci,125,n,decode,0.226000,0.229000,0.236000,s
vanilla,fibonacci,125,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,125,n,preprocess,2.624000,2.735000,2.813000,s
vanilla,fibonacci,125,n,prove,0.660000,0.664000,0.670000,s
vanilla,fibonacci,125,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,130,n,decode,0.228000,0.231000,0.234000,s
vanilla,fibonacci,130,n,trace,0.062000,0.064000,0.064000,s
vanilla,fibonacci,130,n,preprocess,2.647000,2.696000,2.848000,s
vanilla,fibonacci,130,n,prove,0.661000,0.667000,0.671000,s
vanilla,fibonacci,130,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,135,n,decode,0.227000,0.230000,0.238000,s
vanilla,fibonacci,135,n,trace,0.062000,0.063000,0.064000,s
vanilla,fibonacci,135,n,preprocess,2.652000,2.707000,2.923000,s
vanilla,fibonacci,135,n,prove,0.663000,0.665000,0.674000,s
vanilla,fibonacci,135,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,140,n,decode,0.224000,0.230000,0.244000,s
vanilla,fibonacci,140,n,trace,0.062000,0.063000,0.065000,s
vanilla,fibonacci,140,n,preprocess,2.672000,2.707000,2.849000,s
vanilla,fibonacci,140,n,prove,0.662000,0.666000,0.669000,s
vanilla,fibonacci,140,n,verify,0.044000,0.045000,0.047000,s
vanilla,fibonacci,145,n,decode,0.228000,0.230000,0.235000,s
vanilla,fibonacci,145,n,trace,0.062000,0.063000,0.065000,s
vanilla,fibonacci,145,n,preprocess,2.660000,2.701000,2.811000,s
vanilla,fibonacci,145,n,prove,0.658000,0.664000,0.667000,s
vanilla,fibonacci,145,n,verify,0.044000,0.045000,0.048000,s
vanilla,fibonacci,150,n,decode,0.223000,0.228000,0.232000,s
vanilla,fibonacci,150,n,trace,0.062000,0.063000,0.069000,s
vanilla,fibonacci,150,n,preprocess,2.640000,2.682000,2.764000,s
vanilla,fibonacci,150,n,prove,0.679000,0.685000,0.689000,s
vanilla,fibonacci,150,n,verify,0.042000,0.047000,0.048000,s
vanilla,fibonacci,155,n,decode,0.223000,0.227000,0.234000,s
vanilla,fibonacci,155,n,trace,0.063000,0.069000,0.070000,s
vanilla,fibonacci,155,n,preprocess,2.653000,2.717000,2.847000,s
vanilla,fibonacci,155,n,prove,0.677000,0.684000,0.692000,s
vanilla,fibonacci,155,n,verify,0.040000,0.042000,0.043000,s
vanilla,fibonacci,160,n,decode,0.228000,0.234000,0.236000,s
vanilla,fibonacci,160,n,trace,0.069000,0.071000,0.071000,s
vanilla,fibonacci,160,n,preprocess,2.669000,2.712000,2.766000,s
vanilla,fibonacci,160,n,prove,0.685000,0.692000,0.695000,s
vanilla,fibonacci,160,n,verify,0.042000,0.043000,0.044000,s
vanilla,fibonacci,165,n,decode,0.233000,0.236000,0.238000,s
vanilla,fibonacci,165,n,trace,0.070000,0.070000,0.072000,s
vanilla,fibonacci,165,n,preprocess,2.710000,2.737000,2.886000,s
vanilla,fibonacci,165,n,prove,0.690000,0.692000,0.695000,s
vanilla,fibonacci,165,n,verify,0.042000,0.043000,0.044000,s
vanilla,fibonacci,170,n,decode,0.233000,0.237000,0.249000,s
vanilla,fibonacci,170,n,trace,0.070000,0.071000,0.072000,s
vanilla,fibonacci,170,n,preprocess,2.713000,2.757000,2.854000,s
vanilla,fibonacci,170,n,prove,0.688000,0.695000,0.699000,s
vanilla,fibonacci,170,n,verify,0.041000,0.043000,0.044000,s
vanilla,fibonacci,175,n,decode,0.233000,0.236000,0.240000,s
vanilla,fibonacci,175,n,trace,0.063000,0.071000,0.072000,s
vanilla,fibonacci,175,n,preprocess,2.721000,2.771000,2.812000,s
vanilla,fibonacci,175,n,prove,0.689000,0.693000,0.699000,s
vanilla,fibonacci,175,n,verify,0.041000,0.043000,0.045000,s
vanilla,fibonacci,180,n,decode,0.236000,0.238000,0.249000,s
vanilla,fibonacci,180,n,trace,0.065000,0.065000,0.071000,s
vanilla,fibonacci,180,n,preprocess,2.706000,2.763000,2.945000,s
vanilla,fibonacci,180,n,prove,0.693000,0.701000,0.708000,s
vanilla,fibonacci,180,n,verify,0.042000,0.048000,0.050000,s
vanilla,fibonacci,185,n,decode,0.233000,0.234000,0.237000,s
vanilla,fibonacci,185,n,trace,0.070000,0.070000,0.071000,s
vanilla,fibonacci,185,n,preprocess,2.733000,2.760000,2.811000,s
vanilla,fibonacci,185,n,prove,0.688000,0.691000,0.699000,s
vanilla,fibonacci,185,n,verify,0.042000,0.043000,0.043000,s
vanilla,fibonacci,190,n,decode,0.231000,0.234000,0.236000,s
vanilla,fibonacci,190,n,trace,0.070000,0.071000,0.071000,s
vanilla,fibonacci,190,n,preprocess,2.714000,2.762000,2.904000,s
vanilla,fibonacci,190,n,prove,0.688000,0.693000,0.694000,s
vanilla,fibonacci,190,n,verify,0.041000,0.042000,0.045000,s
vanilla,fibonacci,195,n,decode,0.230000,0.237000,0.258000,s
vanilla,fibonacci,195,n,trace,0.065000,0.070000,0.072000,s
vanilla,fibonacci,195,n,preprocess,2.693000,2.735000,2.993000,s
vanilla,fibonacci,195,n,prove,0.689000,0.693000,0.704000,s
vanilla,fibonacci,195,n,verify,0.041000,0.043000,0.048000,s
vanilla,fibonacci,200,n,decode,0.231000,0.233000,0.235000,s
vanilla,fibonacci,200,n,trace,0.070000,0.071000,0.071000,s
vanilla,fibonacci,200,n,preprocess,2.698000,2.731000,2.875000,s
vanilla,fibonacci,200,n,prove,0.688000,0.694000,0.699000,s
vanilla,fibonacci,200,n,verify,0.041000,0.042000,0.044000,s
vanilla,fibonacci,210,n,decode,0.230000,0.235000,0.239000,s
vanilla,fibonacci,210,n,trace,0.070000,0.070000,0.071000,s
vanilla,fibonacci,210,n,preprocess,2.703000,2.743000,2.875000,s
vanilla,fibonacci,210,n,prove,0.689000,0.697000,0.698000,s
vanilla,fibonacci,210,n,verify,0.041000,0.043000,0.044000,s
vanilla,fibonacci,220,n,decode,0.232000,0.237000,0.247000,s
vanilla,fibonacci,220,n,trace,0.065000,0.070000,0.071000,s
vanilla,fibonacci,220,n,preprocess,2.694000,2.775000,2.878000,s
vanilla,fibonacci,220,n,prove,0.688000,0.693000,0.705000,s
vanilla,fibonacci,220,n,verify,0.042000,0.045000,0.049000,s
vanilla,fibonacci,230,n,decode,0.232000,0.238000,0.241000,s
vanilla,fibonacci,230,n,trace,0.064000,0.065000,0.071000,s
vanilla,fibonacci,230,n,preprocess,2.734000,2.784000,2.891000,s
vanilla,fibonacci,230,n,prove,0.691000,0.702000,0.708000,s
vanilla,fibonacci,230,n,verify,0.041000,0.048000,0.050000,s
vanilla,fibonacci,240,n,decode,0.233000,0.237000,0.247000,s
vanilla,fibonacci,240,n,trace,0.065000,0.072000,0.073000,s
vanilla,fibonacci,240,n,preprocess,2.723000,2.768000,2.850000,s
vanilla,fibonacci,240,n,prove,0.692000,0.696000,0.702000,s
vanilla,fibonacci,240,n,verify,0.041000,0.043000,0.049000,s
vanilla,fibonacci,250,n,decode,0.227000,0.237000,0.254000,s
vanilla,fibonacci,250,n,trace,0.065000,0.070000,0.071000,s
vanilla,fibonacci,250,n,preprocess,2.659000,2.758000,2.852000,s
vanilla,fibonacci,250,n,prove,0.685000,0.701000,0.710000,s
vanilla,fibonacci,250,n,verify,0.041000,0.043000,0.049000,s
vanilla,fibonacci,500,n,decode,0.221000,0.224000,0.229000,s
vanilla,fibonacci,500,n,trace,0.069000,0.070000,0.072000,s
vanilla,fibonacci,500,n,preprocess,2.596000,2.643000,2.760000,s
vanilla,fibonacci,500,n,prove,0.722000,0.728000,0.738000,s
vanilla,fibonacci,500,n,verify,0.041000,0.043000,0.044000,s
vanilla,fibonacci,750,n,decode,0.222000,0.225000,0.231000,s
vanilla,fibonacci,750,n,trace,0.071000,0.071000,0.072000,s
vanilla,fibonacci,750,n,preprocess,2.588000,2.668000,2.752000,s
vanilla,fibonacci,750,n,prove,0.791000,0.796000,0.806000,s
vanilla,fibonacci,750,n,verify,0.041000,0.043000,0.044000,s
vanilla,fibonacci,1000,n,decode,0.223000,0.224000,0.228000,s
vanilla,fibonacci,1000,n,trace,0.018000,0.072000,0.073000,s
vanilla,fibonacci,1000,n,preprocess,2.592000,2.642000,2.766000,s
vanilla,fibonacci,1000,n,prove,0.805000,0.809000,0.813000,s
vanilla,fibonacci,1000,n,verify,0.042000,0.043000,0.044000,s
vanilla,fibonacci,2000,n,decode,0.223000,0.225000,0.227000,s
vanilla,fibonacci,2000,n,trace,0.020000,0.021000,0.022000,s
vanilla,fibonacci,2000,n,preprocess,2.601000,2.658000,2.752000,s
vanilla,fibonacci,2000,n,prove,0.965000,0.974000,0.981000,s
vanilla,fibonacci,2000,n,verify,0.042000,0.043000,0.046000,s
vanilla,fibonacci,3000,n,decode,0.226000,0.230000,0.249000,s
vanilla,fibonacci,3000,n,trace,0.023000,0.024000,0.076000,s
vanilla,fibonacci,3000,n,preprocess,2.640000,2.682000,2.737000,s
vanilla,fibonacci,3000,n,prove,1.186000,1.196000,1.213000,s
vanilla,fibonacci,3000,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,4000,n,decode,0.223000,0.226000,0.232000,s
vanilla,fibonacci,4000,n,trace,0.023000,0.025000,0.029000,s
vanilla,fibonacci,4000,n,preprocess,2.595000,2.633000,2.696000,s
vanilla,fibonacci,4000,n,prove,1.207000,1.231000,1.244000,s
vanilla,fibonacci,4000,n,verify,0.044000,0.046000,0.049000,s
vanilla,fibonacci,5000,n,decode,0.221000,0.225000,0.227000,s
vanilla,fibonacci,5000,n,trace,0.025000,0.033000,0.083000,s
vanilla,fibonacci,5000,n,preprocess,2.575000,2.619000,2.690000,s
vanilla,fibonacci,5000,n,prove,1.235000,1.259000,1.278000,s
vanilla,fibonacci,5000,n,verify,0.043000,0.045000,0.047000,s
vanilla,fibonacci,6000,n,decode,0.222000,0.226000,0.228000,s
vanilla,fibonacci,6000,n,trace,0.027000,0.029000,0.030000,s
vanilla,fibonacci,6000,n,preprocess,2.601000,2.638000,2.751000,s
vanilla,fibonacci,6000,n,prove,1.671000,1.701000,1.835000,s
vanilla,fibonacci,6000,n,verify,0.045000,0.048000,0.050000,s
vanilla,fibonacci,7000,n,decode,0.221000,0.227000,0.232000,s
vanilla,fibonacci,7000,n,trace,0.028000,0.033000,0.034000,s
vanilla,fibonacci,7000,n,preprocess,2.604000,2.627000,2.670000,s
vanilla,fibonacci,7000,n,prove,1.704000,1.724000,1.743000,s
vanilla,fibonacci,7000,n,verify,0.045000,0.048000,0.052000,s
vanilla,fibonacci,8000,n,decode,0.221000,0.225000,0.229000,s
vanilla,fibonacci,8000,n,trace,0.035000,0.036000,0.086000,s
vanilla,fibonacci,8000,n,preprocess,2.572000,2.621000,2.672000,s
vanilla,fibonacci,8000,n,prove,1.733000,1.769000,1.877000,s
vanilla,fibonacci,8000,n,verify,0.043000,0.048000,0.049000,s
vanilla,fibonacci,9000,n,decode,0.220000,0.225000,0.229000,s
vanilla,fibonacci,9000,n,trace,0.037000,0.038000,0.039000,s
vanilla,fibonacci,9000,n,preprocess,2.572000,2.610000,2.755000,s
vanilla,fibonacci,9000,n,prove,1.774000,1.861000,1.939000,s
vanilla,fibonacci,9000,n,verify,0.042000,0.043000,0.050000,s
vanilla,fibonacci,10000,n,decode,0.225000,0.228000,0.234000,s
vanilla,fibonacci,10000,n,trace,0.033000,0.040000,0.041000,s
vanilla,fibonacci,10000,n,preprocess,2.646000,2.670000,2.820000,s
vanilla,fibonacci,10000,n,prove,1.830000,1.917000,1.972000,s
vanilla,fibonacci,10000,n,verify,0.043000,0.045000,0.056000,s
vanilla,fibonacci,12500,n,decode,0.221000,0.227000,0.229000,s
vanilla,fibonacci,12500,n,trace,0.044000,0.091000,0.097000,s
vanilla,fibonacci,12500,n,preprocess,2.563000,2.616000,2.790000,s
vanilla,fibonacci,12500,n,prove,2.821000,2.889000,3.118000,s
vanilla,fibonacci,12500,n,verify,0.043000,0.051000,0.058000,s
vanilla,fibonacci,15000,n,decode,0.224000,0.227000,0.253000,s
vanilla,fibonacci,15000,n,trace,0.041000,0.053000,0.099000,s
vanilla,fibonacci,15000,n,preprocess,2.556000,2.620000,2.765000,s
vanilla,fibonacci,15000,n,prove,2.892000,2.956000,3.202000,s
vanilla,fibonacci,15000,n,verify,0.044000,0.052000,0.058000,s
vanilla,fibonacci,17500,n,decode,0.223000,0.227000,0.230000,s
vanilla,fibonacci,17500,n,trace,0.046000,0.058000,0.101000,s
vanilla,fibonacci,17500,n,preprocess,2.609000,2.648000,2.765000,s
vanilla,fibonacci,17500,n,prove,2.957000,3.057000,3.273000,s
vanilla,fibonacci,17500,n,verify,0.042000,0.054000,0.058000,s
vanilla,fibonacci,20000,n,decode,0.222000,0.227000,0.232000,s
vanilla,fibonacci,20000,n,trace,0.051000,0.066000,0.110000,s
vanilla,fibonacci,20000,n,preprocess,2.533000,2.638000,2.809000,s
vanilla,fibonacci,20000,n,prove,3.047000,3.125000,3.375000,s
vanilla,fibonacci,20000,n,verify,0.045000,0.054000,0.058000,s
vanilla,fibonacci,25000,n,decode,0.225000,0.228000,0.242000,s
vanilla,fibonacci,25000,n,trace,0.082000,0.119000,0.122000,s
vanilla,fibonacci,25000,n,preprocess,2.624000,2.648000,2.757000,s
vanilla,fibonacci,25000,n,prove,5.169000,5.233000,5.638000,s
vanilla,fibonacci,25000,n,verify,0.056000,0.060000,0.078000,s
vanilla,sha2_chain,1,cycles,decode,0.212000,0.216000,0.229000,s
vanilla,sha2_chain,1,cycles,trace,0.018000,0.070000,0.072000,s
vanilla,sha2_chain,1,cycles,preprocess,2.278000,2.363000,2.414000,s
vanilla,sha2_chain,1,cycles,prove,0.933000,0.942000,0.947000,s
vanilla,sha2_chain,1,cycles,verify,0.041000,0.043000,0.046000,s
vanilla,sha2_chain,2,cycles,decode,0.209000,0.215000,0.218000,s
vanilla,sha2_chain,2,cycles,trace,0.071000,0.073000,0.074000,s
vanilla,sha2_chain,2,cycles,preprocess,2.332000,2.384000,2.463000,s
vanilla,sha2_chain,2,cycles,prove,0.976000,0.985000,0.997000,s
vanilla,sha2_chain,2,cycles,verify,0.043000,0.044000,0.046000,s
vanilla,sha2_chain,3,cycles,decode,0.214000,0.220000,0.222000,s
vanilla,sha2_chain,3,cycles,trace,0.075000,0.077000,0.079000,s
vanilla,sha2_chain,3,cycles,preprocess,2.369000,2.386000,2.443000,s
vanilla,sha2_chain,3,cycles,prove,1.186000,1.190000,1.222000,s
vanilla,sha2_chain,3,cycles,verify,0.043000,0.045000,0.049000,s
vanilla,sha2_chain,4,cycles,decode,0.216000,0.219000,0.237000,s
vanilla,sha2_chain,4,cycles,trace,0.071000,0.082000,0.085000,s
vanilla,sha2_chain,4,cycles,preprocess,2.339000,2.397000,2.525000,s
vanilla,sha2_chain,4,cycles,prove,1.233000,1.251000,1.269000,s
vanilla,sha2_chain,4,cycles,verify,0.044000,0.046000,0.049000,s
vanilla,sha2_chain,5,cycles,decode,0.216000,0.220000,0.224000,s
vanilla,sha2_chain,5,cycles,trace,0.080000,0.082000,0.083000,s
vanilla,sha2_chain,5,cycles,preprocess,2.395000,2.403000,2.450000,s
vanilla,sha2_chain,5,cycles,prove,1.683000,1.714000,1.823000,s
vanilla,sha2_chain,5,cycles,verify,0.043000,0.048000,0.048000,s
vanilla,sha2_chain,6,cycles,decode,0.218000,0.222000,0.232000,s
vanilla,sha2_chain,6,cycles,trace,0.083000,0.084000,0.088000,s
vanilla,sha2_chain,6,cycles,preprocess,2.347000,2.424000,2.500000,s
vanilla,sha2_chain,6,cycles,prove,1.743000,1.812000,1.895000,s
