variant,benchmark,input_value,input_metric,group,name,time_lo_s,time_mid_s,time_hi_s,units
32-reg,fibonacci,74,n,preprocess,il_pp,0.008000,0.008000,0.009000,s
32-reg,fibonacci,74,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,74,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,74,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,74,n,preprocess,setup,2.456000,2.592000,2.688000,s
32-reg,fibonacci,74,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,74,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,74,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,74,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,74,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,74,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,fibonacci,74,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,74,n,prove,commit,0.017000,0.017000,0.018000,s
32-reg,fibonacci,74,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,74,n,prove,il,0.315000,0.320000,0.325000,s
32-reg,fibonacci,74,n,prove,rwm,0.065000,0.067000,0.068000,s
32-reg,fibonacci,74,n,prove,spartan,0.032000,0.033000,0.034000,s
32-reg,fibonacci,74,n,prove,openings,0.182000,0.186000,0.189000,s
32-reg,fibonacci,74,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,74,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,74,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,76,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,76,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,preprocess,setup,2.605000,2.652000,2.756000,s
32-reg,fibonacci,76,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,76,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,76,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,76,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,76,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,76,n,prove,r1cs_aux,0.001000,0.002000,0.003000,s
32-reg,fibonacci,76,n,prove,commit,0.017000,0.017000,0.018000,s
32-reg,fibonacci,76,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,fibonacci,76,n,prove,il,0.317000,0.321000,0.327000,s
32-reg,fibonacci,76,n,prove,rwm,0.066000,0.067000,0.069000,s
32-reg,fibonacci,76,n,prove,spartan,0.033000,0.033000,0.034000,s
32-reg,fibonacci,76,n,prove,openings,0.182000,0.186000,0.191000,s
32-reg,fibonacci,76,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,76,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,76,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,78,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,78,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,preprocess,setup,2.500000,2.615000,2.731000,s
32-reg,fibonacci,78,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,78,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,78,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,78,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,78,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,78,n,prove,r1cs_aux,0.001000,0.002000,0.002000,s
32-reg,fibonacci,78,n,prove,commit,0.016000,0.017000,0.018000,s
32-reg,fibonacci,78,n,prove,bytecode,0.010000,0.011000,0.012000,s
32-reg,fibonacci,78,n,prove,il,0.318000,0.320000,0.327000,s
32-reg,fibonacci,78,n,prove,rwm,0.065000,0.068000,0.070000,s
32-reg,fibonacci,78,n,prove,spartan,0.032000,0.033000,0.034000,s
32-reg,fibonacci,78,n,prove,openings,0.181000,0.185000,0.190000,s
32-reg,fibonacci,78,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,78,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,fibonacci,78,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,80,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,preprocess,il_pp,0.008000,0.008000,0.009000,s
32-reg,fibonacci,80,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,preprocess,setup,2.599000,2.642000,2.804000,s
32-reg,fibonacci,80,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,80,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,80,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,80,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,80,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,80,n,prove,r1cs_aux,0.001000,0.001000,0.003000,s
32-reg,fibonacci,80,n,prove,commit,0.016000,0.017000,0.018000,s
32-reg,fibonacci,80,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,80,n,prove,il,0.319000,0.320000,0.323000,s
32-reg,fibonacci,80,n,prove,rwm,0.066000,0.067000,0.070000,s
32-reg,fibonacci,80,n,prove,spartan,0.033000,0.033000,0.035000,s
32-reg,fibonacci,80,n,prove,openings,0.182000,0.186000,0.190000,s
32-reg,fibonacci,80,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,fibonacci,80,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,fibonacci,80,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,82,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,82,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,preprocess,setup,2.620000,2.674000,2.760000,s
32-reg,fibonacci,82,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,82,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,82,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,82,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,82,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,fibonacci,82,n,prove,r1cs_aux,0.001000,0.002000,0.002000,s
32-reg,fibonacci,82,n,prove,commit,0.016000,0.017000,0.019000,s
32-reg,fibonacci,82,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,82,n,prove,il,0.318000,0.322000,0.326000,s
32-reg,fibonacci,82,n,prove,rwm,0.066000,0.067000,0.070000,s
32-reg,fibonacci,82,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,82,n,prove,openings,0.183000,0.186000,0.190000,s
32-reg,fibonacci,82,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,fibonacci,82,n,verify,instruction_lookups,0.013000,0.014000,0.015000,s
32-reg,fibonacci,82,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,84,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,84,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,preprocess,setup,2.626000,2.689000,2.816000,s
32-reg,fibonacci,84,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,84,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,84,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,84,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,84,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,84,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,84,n,prove,commit,0.016000,0.017000,0.019000,s
32-reg,fibonacci,84,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,84,n,prove,il,0.319000,0.322000,0.328000,s
32-reg,fibonacci,84,n,prove,rwm,0.065000,0.068000,0.071000,s
32-reg,fibonacci,84,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,84,n,prove,openings,0.183000,0.186000,0.192000,s
32-reg,fibonacci,84,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,84,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,84,n,verify,memory,0.009000,0.009000,0.011000,s
32-reg,fibonacci,86,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,86,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,preprocess,setup,2.614000,2.680000,2.806000,s
32-reg,fibonacci,86,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,86,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,86,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,86,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,86,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,86,n,prove,r1cs_aux,0.001000,0.002000,0.003000,s
32-reg,fibonacci,86,n,prove,commit,0.016000,0.017000,0.019000,s
32-reg,fibonacci,86,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,86,n,prove,il,0.317000,0.323000,0.328000,s
32-reg,fibonacci,86,n,prove,rwm,0.066000,0.069000,0.070000,s
32-reg,fibonacci,86,n,prove,spartan,0.033000,0.034000,0.034000,s
32-reg,fibonacci,86,n,prove,openings,0.183000,0.186000,0.200000,s
32-reg,fibonacci,86,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,fibonacci,86,n,verify,instruction_lookups,0.013000,0.014000,0.014000,s
32-reg,fibonacci,86,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,88,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,88,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,preprocess,setup,2.604000,2.664000,2.798000,s
32-reg,fibonacci,88,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,88,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,88,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,88,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,88,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,88,n,prove,r1cs_aux,0.001000,0.002000,0.003000,s
32-reg,fibonacci,88,n,prove,commit,0.016000,0.017000,0.019000,s
32-reg,fibonacci,88,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,88,n,prove,il,0.320000,0.322000,0.329000,s
32-reg,fibonacci,88,n,prove,rwm,0.066000,0.067000,0.068000,s
32-reg,fibonacci,88,n,prove,spartan,0.034000,0.034000,0.034000,s
32-reg,fibonacci,88,n,prove,openings,0.183000,0.187000,0.191000,s
32-reg,fibonacci,88,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,88,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,88,n,verify,memory,0.009000,0.010000,0.010000,s
32-reg,fibonacci,90,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,90,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,preprocess,setup,2.546000,2.654000,2.720000,s
32-reg,fibonacci,90,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,90,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,90,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,90,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,90,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,90,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,90,n,prove,commit,0.017000,0.017000,0.019000,s
32-reg,fibonacci,90,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,90,n,prove,il,0.317000,0.320000,0.324000,s
32-reg,fibonacci,90,n,prove,rwm,0.066000,0.068000,0.070000,s
32-reg,fibonacci,90,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,90,n,prove,openings,0.184000,0.186000,0.190000,s
32-reg,fibonacci,90,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,90,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,90,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,92,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,preprocess,il_pp,0.008000,0.008000,0.009000,s
32-reg,fibonacci,92,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,preprocess,setup,2.521000,2.598000,2.733000,s
32-reg,fibonacci,92,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,92,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,92,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,92,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,92,n,prove,r1cs_polys,0.006000,0.006000,0.006000,s
32-reg,fibonacci,92,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,92,n,prove,commit,0.017000,0.017000,0.019000,s
32-reg,fibonacci,92,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,fibonacci,92,n,prove,il,0.317000,0.322000,0.325000,s
32-reg,fibonacci,92,n,prove,rwm,0.065000,0.067000,0.070000,s
32-reg,fibonacci,92,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,92,n,prove,openings,0.183000,0.186000,0.191000,s
32-reg,fibonacci,92,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,92,n,verify,instruction_lookups,0.013000,0.014000,0.014000,s
32-reg,fibonacci,92,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,94,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,94,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,preprocess,setup,2.585000,2.683000,2.826000,s
32-reg,fibonacci,94,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,94,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,94,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,94,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,94,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,94,n,prove,r1cs_aux,0.001000,0.001000,0.003000,s
32-reg,fibonacci,94,n,prove,commit,0.017000,0.018000,0.018000,s
32-reg,fibonacci,94,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,94,n,prove,il,0.318000,0.322000,0.326000,s
32-reg,fibonacci,94,n,prove,rwm,0.067000,0.067000,0.069000,s
32-reg,fibonacci,94,n,prove,spartan,0.034000,0.034000,0.035000,s
32-reg,fibonacci,94,n,prove,openings,0.184000,0.185000,0.189000,s
32-reg,fibonacci,94,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,94,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,94,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,96,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,96,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,preprocess,setup,2.558000,2.612000,2.713000,s
32-reg,fibonacci,96,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,96,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
32-reg,fibonacci,96,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,96,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,96,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,96,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,96,n,prove,commit,0.017000,0.018000,0.019000,s
32-reg,fibonacci,96,n,prove,bytecode,0.011000,0.011000,0.011000,s
32-reg,fibonacci,96,n,prove,il,0.317000,0.321000,0.327000,s
32-reg,fibonacci,96,n,prove,rwm,0.066000,0.068000,0.069000,s
32-reg,fibonacci,96,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,96,n,prove,openings,0.184000,0.187000,0.191000,s
32-reg,fibonacci,96,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,fibonacci,96,n,verify,instruction_lookups,0.013000,0.014000,0.014000,s
32-reg,fibonacci,96,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,98,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,preprocess,il_pp,0.008000,0.008000,0.009000,s
32-reg,fibonacci,98,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,preprocess,setup,2.521000,2.560000,2.665000,s
32-reg,fibonacci,98,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,prove,il_wit,0.004000,0.004000,0.004000,s
32-reg,fibonacci,98,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,98,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,98,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,98,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,98,n,prove,r1cs_aux,0.001000,0.001000,0.003000,s
32-reg,fibonacci,98,n,prove,commit,0.017000,0.018000,0.019000,s
32-reg,fibonacci,98,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,98,n,prove,il,0.317000,0.319000,0.322000,s
32-reg,fibonacci,98,n,prove,rwm,0.065000,0.066000,0.068000,s
32-reg,fibonacci,98,n,prove,spartan,0.033000,0.034000,0.036000,s
32-reg,fibonacci,98,n,prove,openings,0.183000,0.187000,0.190000,s
32-reg,fibonacci,98,n,verify,bytecode,0.001000,0.001000,0.002000,s
32-reg,fibonacci,98,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,98,n,verify,memory,0.009000,0.009000,0.010000,s
32-reg,fibonacci,100,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,100,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,preprocess,setup,2.497000,2.561000,2.732000,s
32-reg,fibonacci,100,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,100,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
32-reg,fibonacci,100,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,100,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,100,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,100,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,100,n,prove,commit,0.017000,0.018000,0.021000,s
32-reg,fibonacci,100,n,prove,bytecode,0.010000,0.011000,0.011000,s
32-reg,fibonacci,100,n,prove,il,0.315000,0.321000,0.326000,s
32-reg,fibonacci,100,n,prove,rwm,0.065000,0.067000,0.070000,s
32-reg,fibonacci,100,n,prove,spartan,0.033000,0.034000,0.035000,s
32-reg,fibonacci,100,n,prove,openings,0.182000,0.186000,0.197000,s
32-reg,fibonacci,100,n,verify,bytecode,0.001000,0.002000,0.002000,s
32-reg,fibonacci,100,n,verify,instruction_lookups,0.013000,0.013000,0.014000,s
32-reg,fibonacci,100,n,verify,memory,0.009000,0.010000,0.011000,s
32-reg,fibonacci,105,n,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,preprocess,il_pp,0.008000,0.009000,0.009000,s
32-reg,fibonacci,105,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,preprocess,setup,2.559000,2.604000,2.703000,s
32-reg,fibonacci,105,n,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,prove,il_wit,0.004000,0.004000,0.005000,s
32-reg,fibonacci,105,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
32-reg,fibonacci,105,n,prove,wit_join,0.000000,0.000000,0.000000,s
32-reg,fibonacci,105,n,prove,r1cs_setup,0.004000,0.004000,0.005000,s
32-reg,fibonacci,105,n,prove,r1cs_polys,0.006000,0.006000,0.007000,s
32-reg,fibonacci,105,n,prove,r1cs_aux,0.001000,0.001000,0.002000,s
32-reg,fibonacci,105,n,prove,commit,0.017000,0.018000,0.020000,s
32-reg,fibonacci,105,n,prove,bytecode,0.010000,0.011000,0.011000,s
